"id","egk","trains","speed","hour","coll"
338845,0.0282230550539459,2.36368416012646,92.3649998492487,8,0
338845,0.0282230550539459,4.72736832025292,82.481372396116,10,0
338845,0.0282230550539459,2.36368416012646,83.0296785403008,11,0
338845,0.0282230550539459,1.31477510854065,92.1254340617984,12,0
338845,0.0282230550539459,2.36368416012646,89.8397245872309,15,0
338845,0.0282230550539459,3.9887170202134,89.0707514660754,16,0
338845,0.0282230550539459,7.56378931240467,92.3649998492487,18,0
338845,0.0282230550539459,2.36368416012646,83.0296785403008,21,0
338845,0.0282230550539459,0.0560842466376789,84.7734970309459,22,0
338846,0.0834829509128451,1.36088383588141,91.8379551168581,6,0
338846,0.0834829509128451,0.680441917940703,91.8379551168581,8,0
338846,0.0834829509128451,1.36088383588141,82.6541596051723,10,0
338846,0.0834829509128451,0.680441917940703,82.6541596051723,11,0
338846,0.0834829509128451,1.36088383588141,91.8379551168581,12,0
338846,0.0834829509128451,0.680441917940703,89.3558482218079,15,0
338846,0.0834829509128451,1.14824573652494,88.9680190194563,16,0
338846,0.0834829509128451,2.17741413741025,91.8379551168581,18,0
338846,0.0834829509128451,0.680441917940703,82.6541596051723,21,0
338846,0.0834829509128451,2.17741413741025,84.7734970309459,22,0
338852,0.261684788410385,0.367420724591103,93.0057349421712,6,0
338852,0.261684788410385,0.310011236373743,82.5319259225531,11,0
338852,0.261684788410385,0.367420724591103,93.0057349421712,12,0
338852,0.261684788410385,0.183710362295551,90.373497160789,15,0
338852,0.261684788410385,0.183710362295551,93.0057349421712,16,0
338852,0.261684788410385,0.587873159345764,93.0057349421712,18,0
338852,0.261684788410385,0.183710362295551,83.300788687336,21,0
338852,0.261684788410385,0.587873159345764,85.5320598128896,22,0
338853,0.229609813599183,2.02935932612599,93.0057349421712,6,0
338853,0.229609813599183,1.71227193141881,82.5319259225531,11,0
338853,0.229609813599183,2.02935932612599,93.0057349421712,12,0
338853,0.229609813599183,1.014679663063,90.373497160789,15,0
338853,0.229609813599183,1.014679663063,93.0057349421712,16,0
338853,0.229609813599183,3.24697492180159,93.0057349421712,18,0
338853,0.229609813599183,1.014679663063,83.300788687336,21,0
338853,0.229609813599183,3.24697492180159,85.5320598128896,22,0
338854,0.0178229317247075,2.02935932612568,93.0057349421712,6,0
338854,0.0178229317247075,1.71227193141854,82.5319259225531,11,0
338854,0.0178229317247075,2.02935932612568,93.0057349421712,12,0
338854,0.0178229317247075,1.01467966306284,90.373497160789,15,0
338854,0.0178229317247075,1.01467966306284,93.0057349421712,16,0
338854,0.0178229317247075,3.24697492180108,93.0057349421712,18,0
338854,0.0178229317247075,1.01467966306284,83.300788687336,21,0
338854,0.0178229317247075,3.24697492180108,85.5320598128896,22,0
338855,0.012598437384237,6.10460364282403,96.7532177106015,6,0
338855,0.012598437384237,1.81163835440869,98.6269590948166,7,0
338855,0.012598437384237,5.15075932363278,82.885473732879,11,0
